CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81810492,-25.5044000000137,-49.2718504999625,1,11:22,54,81010160,-25.4761700909245,-49.2756320910121,NÃO,11:25
81010160,-25.4761700909245,-49.2756320910121,1,11:26,54,80440090,-25.4443285001079,-49.2916224997606,NÃO,11:25
80440090,-25.4443285001079,-49.2916224997606,1,11:26,54,80440090,-25.4443285001079,-49.2916224997606,SIM,11:34
80440090,-25.4443285001079,-49.2916224997606,1,11:35,54,81540160,-25.4663186667815,-49.2166009443659,NÃO,11:48
81540160,-25.4663186667815,-49.2166009443659,1,11:49,54,81240110,-25.4758162194925,-49.3455733886983,NÃO,11:50
81240110,-25.4758162194925,-49.3455733886983,1,11:51,54,81250720,-25.4815524899573,-49.3385838295334,NÃO,11:50
81250720,-25.4815524899573,-49.3385838295334,1,11:51,54,81250720,-25.4815524899573,-49.3385838295334,SIM,11:55
81250720,-25.4815524899573,-49.3385838295334,1,11:56,54,81200030,-25.4339218572309,-49.3305021428569,NÃO,11:58
81200030,-25.4339218572309,-49.3305021428569,1,11:59,54,80740199,-25.4437465384921,-49.3130473847111,NÃO,12:03
80740199,-25.4437465384921,-49.3130473847111,1,12:04,54,80030010,-25.424164,-49.266866,NÃO,12:04
80030010,-25.424164,-49.266866,1,12:05,54,80030200,-25.4196624320568,-49.2602838398977,NÃO,12:08
80030200,-25.4196624320568,-49.2602838398977,1,12:09,54,80810020,-25.4179269867733,-49.2959062863188,NÃO,12:11
80810020,-25.4179269867733,-49.2959062863188,1,12:12,54,82100270,-25.4014680627492,-49.2883068119821,NÃO,12:11
82100270,-25.4014680627492,-49.2883068119821,1,12:12,54,82100270,-25.4014680627492,-49.2883068119821,SIM,12:19
82100270,-25.4014680627492,-49.2883068119821,1,12:20,54,81520250,-25.4595564842104,-49.2411990341756,NÃO,12:26
81520250,-25.4595564842104,-49.2411990341756,1,12:27,54,81590045,-25.4936220026944,-49.1988741650016,NÃO,12:29
81590045,-25.4936220026944,-49.1988741650016,1,12:30,54,81580020,-25.4882127778241,-49.2241676667996,NÃO,12:31
81580020,-25.4882127778241,-49.2241676667996,1,12:32,54,81570010,-25.4740384750357,-49.2379956248079,NÃO,12:31
81570010,-25.4740384750357,-49.2379956248079,1,12:32,54,81570010,-25.4740384750357,-49.2379956248079,SIM,12:39
81570010,-25.4740384750357,-49.2379956248079,1,12:40,54,80330120,-25.4711980670357,-49.3106388116797,NÃO,12:48
80330120,-25.4711980670357,-49.3106388116797,1,12:49,54,80050435,-25.4305533081275,-49.2435107491958,NÃO,12:54
80050435,-25.4305533081275,-49.2435107491958,1,12:55,54,81510570,-25.4741691564102,-49.242520655745,NÃO,12:56
81510570,-25.4741691564102,-49.242520655745,1,12:57,54,81580050,-25.4911705040405,-49.228041043675,NÃO,12:56
81580050,-25.4911705040405,-49.228041043675,1,12:57,54,81580050,-25.4911705040405,-49.228041043675,SIM,13:00
81580050,-25.4911705040405,-49.228041043675,1,13:01,54,81710590,-25.5021303917908,-49.2606525653797,NÃO,13:14
81710590,-25.5021303917908,-49.2606525653797,1,13:15,54,82600640,-25.3981885762214,-49.2162511520761,NÃO,13:16
82600640,-25.3981885762214,-49.2162511520761,1,13:17,54,82520590,-25.4131761050287,-49.2261971905551,NÃO,13:16
82520590,-25.4131761050287,-49.2261971905551,1,13:17,54,82520590,-25.4131761050287,-49.2261971905551,SIM,13:25
82520590,-25.4131761050287,-49.2261971905551,1,13:26,54,80710390,-25.43427248628,-49.3055074800751,NÃO,13:38
80710390,-25.43427248628,-49.3055074800751,1,13:39,54,81880380,-25.5395481532947,-49.2924784574248,NÃO,13:42
81880380,-25.5395481532947,-49.2924784574248,1,13:43,54,81910570,-25.5339269047986,-49.2586402382427,NÃO,13:42
81910570,-25.5339269047986,-49.2586402382427,1,13:43,54,81910570,-25.5339269047986,-49.2586402382427,SIM,13:45
81910570,-25.5339269047986,-49.2586402382427,1,13:46,54,81925567,-25.5516863820233,-49.2689271518567,NÃO,13:55
81925567,-25.5516863820233,-49.2689271518567,1,13:56,54,81510390,-25.4685143295265,-49.2421165124832,NÃO,14:01
81510390,-25.4685143295265,-49.2421165124832,1,14:02,54,82530060,-25.425394880957,-49.2359359145395,NÃO,14:07
82530060,-25.425394880957,-49.2359359145395,1,14:08,54,82640710,-25.3761139167061,-49.2360147500568,NÃO,14:08
82640710,-25.3761139167061,-49.2360147500568,1,14:09,54,82640640,-25.3715918782937,-49.2403618225252,NÃO,14:08
82640640,-25.3715918782937,-49.2403618225252,1,14:09,54,82640640,-25.3715918782937,-49.2403618225252,SIM,14:15
82640640,-25.3715918782937,-49.2403618225252,1,14:16,54,80810200,-25.411751607072,-49.288206501747,NÃO,14:23
80810200,-25.411751607072,-49.288206501747,1,14:24,54,81280048,-25.4357441112655,-49.361230111158,NÃO,14:31
81280048,-25.4357441112655,-49.361230111158,1,14:32,54,81250610,-25.4933426909383,-49.3409114723655,NÃO,14:31
81250610,-25.4933426909383,-49.3409114723655,1,14:32,54,81250610,-25.4933426909383,-49.3409114723655,SIM,14:36
81250610,-25.4933426909383,-49.3409114723655,1,14:37,54,81460239,-25.5325141725804,-49.3365793791746,NÃO,14:57
81460239,-25.5325141725804,-49.3365793791746,1,14:58,54,82130580,-25.3655056873644,-49.280654645349,NÃO,14:57
82130580,-25.3655056873644,-49.280654645349,1,14:58,54,82130580,-25.3655056873644,-49.280654645349,SIM,15:08
82130580,-25.3655056873644,-49.280654645349,1,15:09,54,82315100,-25.4138947234128,-49.3562615743809,NÃO,15:12
82315100,-25.4138947234128,-49.3562615743809,1,15:13,54,82020770,-25.4035799002893,-49.3165390673192,NÃO,15:20
82020770,-25.4035799002893,-49.3165390673192,1,15:21,54,81270220,-25.4591060306723,-49.3531713829059,NÃO,15:20
81270220,-25.4591060306723,-49.3531713829059,1,15:21,54,81270220,-25.4591060306723,-49.3531713829059,SIM,15:28
81270220,-25.4591060306723,-49.3531713829059,1,15:29,54,81170762,-25.51557721054,-49.3290638947933,NÃO,15:33
81170762,-25.51557721054,-49.3290638947933,1,15:34,54,81320290,-25.4748252660661,-49.3107362306741,NÃO,15:44
81320290,-25.4748252660661,-49.3107362306741,1,15:45,54,81480160,-25.5588432106598,-49.3151440012031,NÃO,15:46
81480160,-25.5588432106598,-49.3151440012031,1,15:47,54,81470055,-25.5630048148415,-49.3383968771216,NÃO,15:46
81470055,-25.5630048148415,-49.3383968771216,1,15:47,54,81470055,-25.5630048148415,-49.3383968771216,SIM,15:53
81470055,-25.5630048148415,-49.3383968771216,1,15:54,54,81870310,-25.524150444185,-49.290210168982,NÃO,15:56
81870310,-25.524150444185,-49.290210168982,1,15:57,54,81910160,-25.530759191602,-49.2694617027723,NÃO,15:58
81910160,-25.530759191602,-49.2694617027723,1,15:59,54,81720360,-25.5259885359266,-49.2525244997371,NÃO,16:05
81720360,-25.5259885359266,-49.2525244997371,1,16:06,54,81170662,-25.5172792272985,-49.3183728182903,NÃO,16:05
81170662,-25.5172792272985,-49.3183728182903,1,16:06,54,81170662,-25.5172792272985,-49.3183728182903,SIM,16:12
81170662,-25.5172792272985,-49.3183728182903,1,16:13,54,81925578,-25.5519935625411,-49.267926124915,NÃO,16:18
81925578,-25.5519935625411,-49.267926124915,1,16:19,54,81480152,-25.5584308697738,-49.3207049341475,NÃO,16:30
81480152,-25.5584308697738,-49.3207049341475,1,16:31,54,80330250,-25.4685255880972,-49.3077515647853,NÃO,16:30
80330250,-25.4685255880972,-49.3077515647853,1,16:31,54,80330250,-25.4685255880972,-49.3077515647853,SIM,16:34
80330250,-25.4685255880972,-49.3077515647853,1,16:35,54,80710350,-25.4333576000608,-49.3086768002282,NÃO,16:43
80710350,-25.4333576000608,-49.3086768002282,1,16:44,54,81110522,-25.5094403220237,-49.2915096538449,NÃO,16:48
81110522,-25.5094403220237,-49.2915096538449,1,16:49,54,81350320,-25.4992029361912,-49.3318588311607,NÃO,16:48
81350320,-25.4992029361912,-49.3318588311607,1,16:49,54,81350320,-25.4992029361912,-49.3318588311607,SIM,17:00
81350320,-25.4992029361912,-49.3318588311607,1,17:01,54,81570240,-25.4811182084669,-49.2271006252739,NÃO,17:06
81570240,-25.4811182084669,-49.2271006252739,1,17:07,54,80620340,-25.4540745011999,-49.2732563508827,NÃO,17:10
80620340,-25.4540745011999,-49.2732563508827,1,17:11,54,80240550,-25.4533378888945,-49.3034312777902,NÃO,17:10
80240550,-25.4533378888945,-49.3034312777902,1,17:11,54,80240550,-25.4533378888945,-49.3034312777902,SIM,17:20
80240550,-25.4533378888945,-49.3034312777902,1,17:21,54,82960200,-25.468586333766,-49.2107938551622,NÃO,17:22
82960200,-25.468586333766,-49.2107938551622,1,17:23,54,82990150,-25.4599432722975,-49.1940915354714,NÃO,17:31
82990150,-25.4599432722975,-49.1940915354714,1,17:32,54,82600070,-25.3907411036522,-49.2112438117616,NÃO,17:31
82600070,-25.3907411036522,-49.2112438117616,1,17:32,54,82600070,-25.3907411036522,-49.2112438117616,SIM,17:37
82600070,-25.3907411036522,-49.2112438117616,1,17:38,54,82200440,-25.393875587652,-49.2639951894228,NÃO,17:40
82200440,-25.393875587652,-49.2639951894228,1,17:41,54,82100470,-25.3984034918396,-49.2952852364297,NÃO,17:46
